cin,company_name,industry_sector,segment,net_worth,persistent_loss,or,pli,emp_cost_pct,rpt_pct,export_income_pct,service_income_pct,gross_intbl_pct,fy
U72200MH2005PLC155433,E S D S Software Solution Ltd.,Computer software,SDS,195.05,0,193.23,15.79,40.77181208053692,7.59,0.0,100.0,6.2619676033742175,2021-22
U85110PN1993PLC145950,Capgemini Technology Services India Ltd.,Computer software,SDS,14911.7,0,22730.3,15.16,84.53444249114683,74.16,88.46781608689723,99.51122510481605,5.832303137222122,2021-22
U33130PN1995PTC188911,Johnson Controls (India) Pvt. Ltd.,Diversified non-financial services,ITES,339.52,0,1560.26,16.34,40.595779583923644,56.91,57.10394421442581,19.39484444900209,0.22944893799751323,2021-22
U72900MH2017PTC292122,Atos Global It Solutions & Services Pvt. Ltd.,Computer software,SDS,681.29,0,1235.02,15.39,75.78625754489563,100.0,98.83321727583359,99.8987870641771,0.012145552298748198,2021-22
U72200TG2001PTC037994,I V Y Comptech Pvt. Ltd.,Other fund based financial services,ITES,154.78,0,32.47,14.13,85.37785588752197,78.53,100.0,100.0,2.956575300277179,2021-22
U74900KA2014FTC076192,Tredence Analytics Solutions Pvt. Ltd.,Computer software,SDS,58.04,0,250.89,15.96,87.11406914401923,94.33,96.89505360915143,99.59743313802862,0.05580134720395393,2021-22
U93090PN2006PTC155503,Pubmatic India Pvt. Ltd.,Computer software,SDS,76.21,0,135.64,15.01,92.08919789723589,100.0,99.06369802418166,99.06369802418166,0.14007667354762607,2021-22
U30009UP2000PTC030438,Techbooks International Pvt. Ltd.,Computer software,SDS,288.93,0,199.72,14.35,80.01145147437732,95.42,96.36991788503906,96.36991788503906,20.458642098938515,2021-22
U74999DL2018FTC340264,Moody'S Analytics (India) Pvt. Ltd.,ITES,ITES,45.43,0,142.16,14.2,69.6818766066838,93.77,94.59060213843557,99.99296567248172,33.51153629712999,2021-22
U74999PN2010PTC150688,Aptara Technologies Pvt. Ltd.,ITES,ITES,27.21,0,15.18,15.35,36.09422492401216,51.68,0.0,96.6403162055336,66.20553359683795,2021-22
U72200DL1999PTC098101,Infozech Software Pvt. Ltd.,Computer software,SDS,20.18,0,27.94,20.28,72.19113215669393,9.6,94.98926270579813,100.0,2.6485325697924123,2021-22
U72200KA2007PTC186277,Rockwell Collins (India) Enterprises Pvt. Ltd.,Computer software,SDS,221.31,0,457.15,14.34,54.50839148595584,98.21,99.03532757300668,99.03532757300668,0.24062124029312046,2021-22
U93000MH2013FTC243776,Siemens Logistics India Pvt. Ltd.,Business services & consultancy,ITES,47.44,0,149.24,9.81,10.433375027591788,20.28,5.963548646475476,0.0,76.81586705976949,2021-22
U74899KA1990PTC190581,Itron India Pvt. Ltd.,Business services & consultancy,ITES,39.22,0,269.54,10.59,59.28114229443623,68.81,70.0897825925651,70.64257624100318,0.549083623951918,2021-22
U73100MH2004PTC144454,P P D Pharmaceutical Devp. India Pvt. Ltd.,Business services & consultancy,ITES,132.43,0,322.09,17.01,72.33988447705889,83.96,83.58843801421963,100.0,0.012418889130367289,2021-22
U74130MH2004PTC146904,Ipsos Research Pvt. Ltd.,Business services & consultancy,ITES,167.99,0,318.93,15.97,38.17818181818182,25.26,35.5626626532468,97.54805129652276,2.621264854356755,2021-22
L65910MH1987PLC044887,Artefact Projects Ltd.,Business services & consultancy,ITES,50.13,0,27.65,18.82,32.359260850880965,3.77,0.0,100.0,2.5316455696202533,2021-22
U74999DL2019FTC346364,Delphix Software Pvt. Ltd.,Computer software,SDS,12.88,0,58.88,14.57,87.42946098462735,0.08,99.98301630434781,99.98301630434781,0.0,2021-22
U93090DL2006FTC154625,Vizrt India Pvt. Ltd.,Other fee based financial services,ITES,8.49,0,6.9,14.62,72.25913621262457,86.23,100.0,100.0,0.0,2021-22
U72900DL2004PTC125537,Colt Technology Services India Pvt. Ltd.,ITES,ITES,597.06,0,548.85,14.48,70.81264861707896,98.72,100.0,100.0,0.0,2021-22
U85110KA1994PTC016680,Analog Devices India Pvt. Ltd.,Computer software,SDS,158.84,0,519.77,14.38,67.83293724144002,100.0,100.0,100.0,1.8662100544471594,2021-22
U74999DL2016FTC309324,Crowdstrike India Pvt. Ltd.,Diversified non-financial services,ITES,31.52,0,190.3,14.89,85.27529582226514,100.0,0.0,100.0,0.0,2021-22
U72200MH2018FTC309675,Refinitiv India Shared Services Pvt. Ltd.,ITES,ITES,305.32,0,1043.7,15.72,81.17744886080158,99.05,13.435853214525245,99.84095046469291,0.2184535786145444,2021-22
U30006TN1995PTC053395,R R Donnelley India Outsource Pvt. Ltd.,ITES,ITES,162.7,0,607.2,14.03,80.65727699530515,81.25,95.14163372859025,98.56719367588931,2.124505928853755,2021-22
U72400TN2011FTC102576,Genesys Telecom Labs India Pvt. Ltd.,Business services & consultancy,ITES,45.81,0,230.68,14.16,76.22111149601623,99.92,99.92196982833363,99.92196982833363,3.381307438876365,2021-22
U72300MH2013PTC243608,Clevertap Pvt. Ltd.,ITES,ITES,101.9,0,278.67,33.54,50.483994632930795,21.62,36.749560411956786,99.37560555495747,0.0,2021-22
U72900TN2020PTC135794,Cooper-Standard Services India Pvt. Ltd.,ITES,ITES,3.24,0,18.9,14.55,33.45454545454545,9.95,99.57671957671958,99.57671957671958,0.0,2021-22
U72200GJ2003PTC042758,Isummation Technologies Pvt. Ltd.,Computer software,SDS,1.54,0,5.87,14.42,67.44639376218323,64.29,99.48892674616695,100.0,0.0,2021-22
U74999DL2007FTC157343,Precisely Software & Data India Pvt. Ltd.,ITES,ITES,20.96,0,160.64,14.05,88.46290379836705,98.98,99.25298804780877,100.0,0.0,2021-22
U74900HR2009PTC053732,O L X India Pvt. Ltd.,Online marketplaces,SDS,158.63,0,372.0,14.36,74.69642472870362,66.66,66.22311827956989,98.69623655913978,0.4650537634408602,2021-22
U72200KA2005PTC037330,Salesforce.Com India Pvt. Ltd.,Computer software,SDS,1056.58,0,4388.1,15.11,85.75887938723046,99.64,87.71450058111711,99.98404776554771,0.0,2021-22
U74999TN2016FTC132135,Siemens Gamesa Renewable Energy Engg. Centre Pvt. Ltd. [Merged],Business services & consultancy,ITES,86.48,0,248.13,14.23,60.29371144461836,100.0,98.92798130012494,98.92798130012494,4.993350259944385,2021-22
U72200OR2006PLC008529,Tatwa Technologies Ltd.,ITES,ITES,16.86,0,32.87,19.88,45.80598103574034,0.0,0.0,99.81746273197446,12.960146029814421,2021-22
U22190KA1997FTC022250,Brillio Technologies Pvt. Ltd.,Computer software,SDS,247.19,0,673.46,15.37,82.22667625997876,78.04,82.23205535592312,98.43494788109166,0.06087963650402399,2021-22
U74899KA1989PTC106577,N T T Data Global Delivery Services Pvt. Ltd. [Merged],Computer software,SDS,1946.33,0,1859.47,14.2,65.7916879064997,76.73,100.0,99.18041162266668,0.5528457033455769,2021-22
U74900MH2007PTC174519,N G A H R (India) Pvt. Ltd.,Business services & consultancy,ITES,176.99,0,201.12,16.28,69.48427382053654,95.25,93.16825775656325,99.41328560063644,0.0,2021-22
U72900KA2006PTC041123,Synergy Business Solutions (India) Pvt. Ltd.,Business services & consultancy,ITES,2.92,0,6.41,14.26,66.66666666666666,8.9,12.324492979719189,100.0,2.8081123244929795,2021-22
U72900DL2003PTC122488,R S G Media Systems Pvt. Ltd.,Computer software,SDS,4.47,0,40.53,14.23,84.94926719278466,0.07,92.27732543794718,100.0,1.3323464100666174,2021-22
U30007KA1996PTC075630,Transcend India Pvt. Ltd.,ITES,ITES,6.11,0,6.18,14.66,97.58812615955473,99.52,100.0,100.0,12.7831715210356,2021-22
U72900DL2005PTC134394,Fare Portal India Pvt. Ltd.,Online marketplaces,SDS,204.25,0,283.45,14.13,85.8425609019529,97.45,97.78091374140061,97.78091374140061,0.7655671194214148,2021-22
U64200MH1994FTC124764,Thomson Reuters India Pvt. Ltd.,Business services & consultancy,ITES,465.22,0,70.2,18.78,56.852791878172596,100.0,100.0,98.29059829059828,0.42735042735042733,2021-22
U74140DL2007PTC419518,Scioinspire Consulting Services (India) Pvt. Ltd.,Computer software,SDS,65.1,0,140.45,17.05,83.78198183181934,97.24,98.03488786044856,98.03488786044856,6.585973656105376,2021-22
U72200MH2004PTC150298,Enlighta Solutions Pvt. Ltd.,Computer software,SDS,1.71,0,2.05,14.53,73.18435754189944,92.13,97.56097560975611,97.56097560975611,0.4878048780487806,2021-22
U10102DL1998PTC094328,Global Coal & Mining Pvt. Ltd.,Diversified non-financial services,ITES,457.46,0,262.99,10.42,17.768820590334634,11.23,0.0,77.50865051903114,0.0,2021-22
U72200KA2002PTC030427,Harman Connected Services Corpn. India Pvt. Ltd.,Computer software,SDS,599.1,0,1625.1,12.21,87.19188013533108,77.0,79.28127499846165,98.11088548397021,30.084302504461263,2021-22
U62090DL2005PTC134669,Puresoftware Pvt. Ltd.,Other fund based financial services,ITES,104.13,0,190.72,17.55,87.98151001540832,53.61,76.4314177852349,99.68540268456377,0.24119127516778524,2021-22
U72200KA2012PTC062287,Sprinklr India Pvt. Ltd.,Computer software,SDS,167.41,0,572.93,14.0,91.89931350114416,99.15,99.9860366886007,100.0,0.003490827849824586,2021-22
U72900MH1995PLC135094,Infrasoft Technologies Ltd.,Computer software,SDS,186.05,0,263.98,22.2,62.23672638059527,30.72,54.63671490264414,95.75346617167966,0.26517160390938704,2021-22
U72200KA1995PTC018484,Sap Labs India Pvt. Ltd.,Computer software,SDS,2007.38,0,5866.2,13.6,60.50735863671572,99.27,0.017046810541747642,99.82953189458253,0.0,2021-22
U74200PN2010PTC136817,Qualcon Engineering Solutions (Pune) Pvt. Ltd.,Business services & consultancy,ITES,0.32,0,1.27,22.12,68.26923076923076,0.0,0.0,100.0,5.511811023622048,2021-22
L72200TG1993PLC016819,Kellton Tech Solutions Ltd.,Computer software,SDS,141.13,0,124.14,17.94,81.21793653809614,13.88,0.0,98.30030610600934,9.875946512002578,2021-22
L74900MH2008PLC182869,One Point One Solutions Ltd.,ITES,ITES,43.88,1,132.88,5.99,65.54199569274947,0.0,0.0,99.1044551475015,15.374774232390125,2021-22
U72900MH2013PTC319336,First Data Development Pvt. Ltd. [Merged],Computer software,SDS,211.98,0,485.7,13.85,81.78898759991561,4.31,98.08112003294215,98.08112003294215,0.13176858142886558,2021-22
U72200PN2015PTC157679,Qio Technologies India Pvt. Ltd.,Computer software,SDS,3.18,0,7.05,11.9,97.93650793650794,100.0,100.0,100.0,0.0,2021-22
U72900TG2010PTC067943,Optum Global Solutions (India) Pvt. Ltd.,Computer software,SDS,1734.57,0,5140.81,10.31,82.85143518031751,99.17,99.42791116575013,99.52906254072802,42.50497489695203,2021-22
L74999TG2016PLC109280,Vanta Bioscience Ltd.,Business services & consultancy,ITES,23.99,0,9.36,28.93,41.59779614325069,0.0,0.0,99.8931623931624,100.0,2021-22
U40109KA2008PLC047840,Shanthala Power Ltd.,Business services & consultancy,ITES,6.55,0,3.87,14.16,38.05309734513274,0.0,0.0,100.0,0.0,2021-22
U72200PN1995PTC230829,Media Wide Labs Pvt. Ltd.,Computer software,SDS,2.91,0,2.69,13.03,73.109243697479,56.88,57.24907063197027,94.05204460966542,1.4869888475836432,2021-22
U72900UP2016FTC087100,S D Global Services India Pvt. Ltd.,ITES,ITES,10.67,0,38.26,12.86,82.8613569321534,99.95,100.0,0.0,0.0261369576581286,2021-22
U74899UP1991PTC182402,Infogain India Pvt. Ltd.,Computer software,SDS,206.62,0,677.59,11.43,84.88899851998028,93.3,93.48278457474282,99.01858055756432,4.704910048849599,2021-22
U52190DL1997PTC085419,Hitachi India Pvt. Ltd. (1997),Diversified non-financial services,ITES,386.1,0,276.76,19.81,29.41125541125541,58.44,55.10550657609481,60.92643445584622,1.680156091920798,2021-22
U35923KA2017FTC108947,Magna Electronics India Pvt. Ltd.,Computer software,SDS,190.87,0,362.84,10.24,27.777608992860404,100.0,79.63289604233272,79.93881600705545,27.554845110792638,2021-22
U74900MH1995FTC092611,Nortonlifelock India Pvt. Ltd.,Computer software,SDS,221.19,0,55.63,11.66,79.00441589723003,100.0,100.0,100.0,0.0,2021-22
U72900DL1998PLC096508,Infonative Solutions Ltd.,Computer software,SDS,8.07,0,18.33,24.02,83.55886332882274,22.3,9.819967266775778,100.0,0.05455537370430988,2021-22
U72900UP2020FTC135001,Inspirext Consulting India Pvt. Ltd.,Computer software,SDS,0.51,0,3.36,17.89,91.22807017543862,100.0,0.0,100.0,0.0,2021-22
L72100MH1995PLC084788,Cybertech Systems & Software Ltd.,Computer software,SDS,118.12,0,80.69,11.54,73.61072712192424,86.74,92.9111414053786,98.17821291362003,17.64778782996654,2021-22
U72200TG2007PTC054122,Highradius Technologies Pvt. Ltd.,Computer software,SDS,141.9,0,546.54,13.32,90.5722579307485,98.7,99.94693892487284,99.1967651041095,0.0,2021-22
L72900KA2021PLC150054,Sagility India Ltd.,ITES,ITES,1921.26,0,287.37,14.34,47.905144630565395,97.98,99.99304033128024,97.61979329783901,100.0,2021-22
U72900MH2001PLC132189,Silgate Solutions Ltd.,ITES,ITES,17.24,0,20.35,5.44,57.97927461139896,0.0,66.14250614250614,99.85257985257985,17.78869778869779,2021-22
U74110TN2004PTC054137,Icon Clinical Research India Pvt. Ltd.,Business services & consultancy,ITES,24.26,0,398.61,13.75,88.87684054331697,100.0,100.0,100.0,1.1013271117132033,2021-22
U72900KA2017PTC103333,Trupp Global Technologies Pvt. Ltd.,ITES,ITES,0.72,0,7.82,14.33,87.28070175438596,11.34,99.23273657289002,99.23273657289002,0.0,2021-22
U73100GJ2005NPL046186,Ankleshwar Research & Analytical Infrastructure Association,Business services & consultancy,ITES,3.39,1,1.35,13.45,33.613445378151255,27.4,0.0,72.59259259259258,0.0,2021-22
U63032MH1995PLC086014,Orix Auto Infrastructure Services Ltd.,Business services & consultancy,ITES,518.12,1,512.91,8.0,14.784165087386816,2.69,0.0,99.33906533309938,1.7371468678715565,2021-22
U72200PN2015FTC154978,Veritas Software Technologies India Pvt. Ltd.,Computer software,SDS,256.32,0,1074.68,13.28,73.35139351520006,89.55,98.7791714742993,99.98138980905944,0.04001191052220196,2021-22
U72900MH2002PTC138380,Xoriant Solutions Pvt. Ltd.,Computer software,SDS,221.57,0,708.45,12.09,89.39182988956743,77.18,78.97099301291551,100.0,0.913261345190204,2021-22
U72900PN2002PTC017342,Cadtech Engineering Solutions Pvt. Ltd.,Computer software,SDS,1.87,0,3.04,14.72,73.58490566037736,30.08,1.644736842105263,100.0,0.0,2021-22
U72200DL2005PTC138035,Ciena India Pvt. Ltd.,Computer software,SDS,422.75,0,763.92,13.82,76.91195971214448,99.75,99.98952769923554,99.98952769923551,2.053879987433239,2021-22
U72200MP2005PTC017874,Cyber Infrastructure Pvt. Ltd.,Computer software,SDS,65.49,0,34.81,21.5,85.44502617801047,34.25,98.16144785981041,100.0,2.2694627980465385,2021-22
U72400KL2005PTC018571,S B L Knowledge Services Pvt. Ltd.,ITES,ITES,19.18,0,49.42,16.97,54.22485207100591,2.4,70.98340752731687,85.43099959530554,5.503844597329017,2021-22
U72300DL2004PLC126944,Cogent E-Services Ltd.,ITES,ITES,105.84,0,363.13,19.0,65.87579878748157,12.02,0.0,100.0,1.9442073086773333,2021-22
U72200MH2000PTC199079,Orion India Systems Pvt. Ltd.,Computer software,SDS,129.94,0,214.64,14.32,76.98535286284954,0.51,91.8188594856504,99.0915020499441,33.47465523667536,2021-22
U72900PN2015FTC155348,Volkswagen Group Technology Solutions India Pvt. Ltd.,ITES,ITES,186.68,0,340.66,16.27,75.69965870307168,100.0,90.90001761286914,97.76903657605823,1.4442552691833497,2021-22
U72300KA2000PTC026968,E I T Services India Pvt. Ltd.,Computer software,SDS,1525.66,0,5043.51,16.47,65.9307873139326,72.13,62.77671700859124,72.7542921497132,33.254618311453726,2021-22
U74140KA2000PTC027640,Swiss Re Global Business Solutions India Pvt. Ltd.,ITES,ITES,416.75,0,591.31,12.78,70.10032041501374,99.55,97.6036258476941,100.0,0.0,2021-22
U72200PN2011PTC158114,Qualys Security Techservices Pvt. Ltd.,Computer software,SDS,136.69,0,498.99,12.87,70.1011106335814,91.72,88.06990120042485,99.58516202729514,0.3106274674843183,2021-22
U74210GJ2003PTC042173,V M S Engg. & Design Services Pvt. Ltd.,Business services & consultancy,ITES,12.39,0,11.05,9.84,76.8389662027833,12.29,0.0,100.0,15.02262443438914,2021-22
U72300KA2001PTC029871,Citrix R & D India Pvt. Ltd.,Computer software,SDS,485.75,0,1009.91,12.18,82.31915933528838,98.81,99.38014278500064,99.38014278500064,0.7030329435296214,2021-22
U74120DL2009PTC196658,Patentmaniac Consulting Pvt. Ltd.,Business services & consultancy,ITES,0.32,0,1.63,13.19,45.833333333333336,0.0,0.0,100.0,0.0,2021-22
L64200MH1986PLC041370,Tech Mahindra Ltd.,Computer software,SDS,26209.7,0,36497.3,20.5,39.436489515892056,30.57,63.757593027429415,97.98286448586606,4.571845040592043,2021-22
U34102HR2009FTC046068,Marelli (India) Pvt. Ltd.,Other miscellaneous services,ITES,100.72,0,106.37,16.02,60.242146596858625,100.0,84.77954310425872,99.88718623672086,55.00611074551095,2021-22
U72900MP2017PTC044740,Technotask Business Solutions Pvt. Ltd.,ITES,ITES,9.27,0,47.68,20.98,65.36412078152755,7.43,5.494966442953021,100.0,0.5453020134228188,2021-22
U29299PN2007PTC130516,Velocity Tech-Sol India Pvt. Ltd.,Computer software,SDS,37.73,0,75.15,10.56,82.56583786964838,99.44,99.44111776447106,99.44111776447106,1.051230871590153,2021-22
L74140GJ1995PLC025519,Airan Ltd.,Business services & consultancy,ITES,94.39,0,76.72,7.92,55.774370516247004,1.98,0.24765380604796663,100.0,0.664754953076121,2021-22
U72900PN2013FTC146210,Druva Data Solutions Pvt. Ltd.,Computer software,SDS,109.57,0,275.76,13.75,77.80802705935733,0.0,92.15984914418335,99.325500435161,12.5942848854076,2021-22
U72300PN2007PTC169616,Seagate Technology H D D (India) Pvt. Ltd.,ITES,ITES,233.94,0,322.02,11.74,67.88465542369353,99.97,98.59325507732439,98.59325507732439,2.5743742624681696,2021-22
U74900TN2016PTC173617,Vasta Bio-Informatics Pvt. Ltd.,ITES,ITES,10.8,0,63.13,10.56,89.10683012259196,99.78,99.95247901156344,99.95247901156344,0.30096626009821004,2021-22
U72200MH2008PTC184354,Mindgate Solutions Pvt. Ltd.,Computer software,SDS,98.31,0,118.87,12.75,75.99355022289672,17.81,0.0,99.68873559350551,0.4038024732901489,2021-22
U72200PN2003PTC017606,Benchmark I T Solutions India Pvt. Ltd.,Computer software,SDS,2.01,1,11.32,13.2,76.8,3.48,0.26501766784452296,100.0,0.0,2021-22
U74999DL2009PLC192275,C S C E-Governance Services India Ltd.,Computer software,SDS,696.81,0,1783.52,12.54,1.8544458746624266,12.97,0.0,98.82199246434018,0.1065309051762806,2021-22
U51900MH1998PTC114109,Mettler-Toledo India Pvt. Ltd.,Diversified non-financial services,ITES,87.48,0,515.37,15.13,25.38757092436224,64.66,19.90996759609601,29.699051167122644,1.2573490890040167,2021-22
U72300MH2012PTC226615,Eluminous Technologies Pvt. Ltd.,Computer software,SDS,1.58,0,9.33,10.81,74.58432304038006,0.0,0.0,100.0,0.7502679528403002,2021-22
U72900KA2004PTC035134,Sabre Travel Technologies Pvt. Ltd.,Computer software,SDS,362.62,0,554.12,12.13,90.48303215492643,99.34,0.0,99.5343968815419,0.0,2021-22
U32106KA2004PTC033880,Nvidia Graphics Pvt. Ltd.,Computer software,SDS,1230.2,0,3058.5,13.76,79.28584712665054,100.0,100.0,100.0,0.0,2021-22
U72300MH2003PTC139239,Datavail Infotech Pvt. Ltd.,Business services & consultancy,ITES,39.57,0,89.56,12.9,85.31450901298375,97.69,97.69986601161233,98.89459580169716,1.7865118356409113,2021-22
U72100MP2000PTC014455,Impetus Technologies India Pvt. Ltd.,Computer software,SDS,438.48,0,423.77,12.67,82.47946188817696,88.76,87.69143639238267,96.68688203506619,3.8771031455742504,2021-22
U74900KA2013PTC068314,Factspan Analytics Pvt. Ltd.,Business services & consultancy,ITES,3.18,0,28.09,5.68,87.05793829947329,97.33,0.0,100.0,0.0,2021-22
L72900DL2001PLC110145,Reliable Data Services Ltd.,Business services & consultancy,ITES,29.94,0,33.61,15.02,27.27583846680356,5.32,0.0,100.0,0.0,2021-22
U72100MH2006PLC367638,Aricent Technologies (Holdings) Ltd. [Merged],Computer software,SDS,2868.7,0,2740.6,12.78,76.98037117814083,62.84,0.0,97.73407283076699,34.48514923739327,2021-22
L99999MH1997PLC111637,Aurionpro Solutions Ltd.,Computer software,SDS,239.45,0,290.15,15.68,38.21864285144726,9.94,14.38566258831639,99.90349819059108,12.83818714458039,2021-22
U72200GJ2005PTC047023,Asite Solutions Pvt. Ltd.,Computer software,SDS,20.01,0,44.75,10.11,90.20669291338582,95.34,0.0,100.0,0.0,2021-22
U72200KA2013PTC104459,Fixstream India Pvt. Ltd.,Computer software,SDS,3.84,0,6.94,10.51,82.80254777070064,95.24,98.12680115273774,98.12680115273774,0.0,2021-22
U72200DL1992PLC047870,Alcatel-Lucent India Ltd. [Merged],Computer software,SDS,1854.84,0,1867.97,12.69,55.560918222678055,77.09,74.1435890298024,76.84652323110114,0.0,2021-22
U70101KA1987PTC008167,Cross Domain Solutions Pvt. Ltd.,ITES,ITES,-12.6,1,6.71,9.28,66.12377850162866,14.74,0.0,99.40387481371089,0.0,2021-22
U72200GJ2005PTC046527,Office Beacon Administrative Services Pvt. Ltd.,ITES,ITES,33.25,0,32.87,12.57,84.65753424657535,99.54,99.6349254639489,99.6349254639489,11.43900212960146,2021-22
U74140MH2002PTC136070,Eureka Outsourcing Solutions Pvt. Ltd.,ITES,ITES,55.01,0,208.59,22.97,72.4577020574191,0.0,0.0,100.0,3.8640395033318953,2021-22
U72400DL1997PTC084165,Innodata India Pvt. Ltd.,Business services & consultancy,ITES,117.22,0,114.18,16.61,80.38194444444444,98.0,99.56209493781748,99.56209493781748,3.3193203713434927,2021-22
U29190MH1995PTC087858,Emerson Electric Co. India Pvt. Ltd.,Computer software,SDS,1029.19,0,1189.19,11.17,62.41235532786119,92.21,0.0,94.9940715949512,1.797862410548356,2021-22
U72200MH2000PTC189014,Red Hat India Pvt. Ltd.,Computer software,SDS,136.17,0,1180.88,9.42,55.88810333484678,65.97,53.027403292459866,99.99237856513787,0.1693652191585936,2021-22
U72200KA1993PTC014303,Kals Information Systems Pvt. Ltd.,Computer software,SDS,1.49,0,1.22,1.67,30.0,0.0,98.36065573770492,100.0,21.311475409836067,2021-22
U72200GJ2000PTC037522,Avani Cimcon Technologies Pvt. Ltd.,Computer software,SDS,-2.29,0,2.15,12.57,51.832460732984295,0.51,61.86046511627907,97.20930232558139,100.0,2021-22
U02411KA2003PTC031488,Sigma Aldrich Chemicals Pvt. Ltd.,Diversified non-financial services,ITES,732.95,0,1233.07,11.62,35.91240743758261,36.49,47.81480370133083,41.072283000965065,0.36169884921375106,2021-22
U29141MH2005PTC224526,Arup India Pvt. Ltd.,Computer software,SDS,46.05,1,137.07,23.78,19.965685389199926,59.24,0.0,60.31224921572919,0.16050193331874227,2021-22
U72200MH1996PLC096419,Quinnox Consultancy Services Ltd.,Computer software,SDS,95.07,0,229.15,7.6,85.80551251349956,84.51,90.77896574296312,97.72638010037095,1.662666375736417,2021-22
U72200MH1997PTC111180,Cmots Internet Technologies Pvt. Ltd.,ITES,ITES,4.72,0,11.65,14.67,73.3267716535433,11.87,0.8583690987124464,100.0,0.0,2021-22
U74140HR2004PTC046918,Voyants Solutions Pvt. Ltd.,Business services & consultancy,ITES,53.18,0,115.19,11.93,66.96142260227383,2.18,2.734612379546836,100.0,0.9636253146974565,2021-22
U72200KA2015PTC080537,Khatib & Alami Engg. Consultants Pvt. Ltd.,Business services & consultancy,ITES,13.25,0,46.92,10.04,78.33020637898687,100.0,100.0,100.0,3.3461210571184994,2021-22
U72200TG2012FTC109490,Google Connect Services India Pvt. Ltd.,Online marketplaces,SDS,2215.1,0,1638.0,11.91,0.0068320010931201755,44.58,0.0,99.93284493284493,0.0,2021-22
U72200KA2001PTC032179,A B B Global Inds. & Services Pvt. Ltd.,ITES,ITES,1098.92,0,990.95,3.25,56.52944057182749,33.84,96.53463847822796,99.33094505272719,10.039860739694232,2021-22
L85110KA2000PLC027497,Narayana Hrudayalaya Ltd.,Health services,ITES,1225.09,0,2420.49,7.03,22.294055478661544,4.83,3.892187119137034,95.75994943172662,2.279703696359002,2021-22
U72200TG2001PTC036562,Caliber Technologies Pvt. Ltd.,Computer software,SDS,42.6,0,38.67,17.32,74.4235436893204,12.73,22.549780191362814,100.0,0.0,2021-22
U24232MH2007PTC338993,Medpace Clinical Research India Pvt. Ltd.,Business services & consultancy,ITES,1.39,0,5.95,10.39,72.35621521335807,99.83,100.0,100.0,0.1680672268907563,2021-22
U74200TG2005PLC045491,Aarvee Engineering Consultants Ltd.,Business services & consultancy,ITES,172.84,0,329.18,14.06,55.57865557865558,2.42,7.278692508657877,100.0,0.0,2021-22
L74899DL2001PLC109565,Kandarp Digi Smart B P O Ltd.,ITES,ITES,7.77,0,12.86,12.91,14.486391571553995,17.17,0.0,99.53343701399689,0.0,2021-22
U72900DL1999PTC102672,Acro Technologies (India) Pvt. Ltd.,Computer software,SDS,6.12,0,8.47,12.33,86.07427055702918,0.0,0.0,97.63872491145217,2.9515938606847696,2021-22
U64202UP1988PLC209717,J K Technosoft Ltd.,Computer software,SDS,85.54,0,206.7,13.39,82.37972461462505,61.46,66.22641509433961,99.37590711175619,0.5563618771165941,2021-22
U72200TG2006PTC051513,N T T India Digital Pvt. Ltd.,Computer software,SDS,41.51,0,54.22,12.75,67.8727386150967,100.0,0.0,100.0,0.055330136481003316,2021-22
U72200TG2007PTC052528,Fuzen Software Pvt. Ltd.,Business services & consultancy,ITES,8.78,0,8.4,9.23,76.4629388816645,99.89,100.0,100.0,12.5,2021-22
U72200DL2010PTC199750,Whisk Software Pvt. Ltd.,Computer software,SDS,52.82,0,220.96,11.2,84.54028483719995,95.03,95.05340333091962,99.98642288196959,0.18555394641564082,2021-22
U29299PN2005PTC021027,Vitesco Technologies India Pvt. Ltd.,Diversified,ITES,471.95,0,1312.7,9.73,12.884727911059098,36.91,24.20431172392778,12.008074960006093,1.726974937152434,2021-22
U93000DL2011PTC220398,All Translation Services Pvt. Ltd.,ITES,ITES,1.66,0,1.16,9.43,29.24528301886793,15.32,33.62068965517242,100.0,0.0,2021-22
U72200MH2000GOI124665,I D B I Intech Ltd.,ITES,ITES,97.68,0,138.73,17.47,81.31244707874683,70.91,0.5694514524616162,83.21199452173286,7.164996756289195,2021-22
U22112DL2004PTC131487,Taylor & Francis Books India Pvt. Ltd.,Business services & consultancy,ITES,10.46,0,42.92,11.63,76.09882964889466,91.89,99.9301025163094,100.0,0.0,2021-22
U72900KA2006PTC049241,Cades Studec Technologies (India) Pvt. Ltd.,Business services & consultancy,ITES,22.48,0,17.19,11.84,84.90566037735849,93.72,0.0,99.18557300756254,3.781268179173938,2021-22
U15202MH1997PTC111257,Novartis Healthcare Pvt. Ltd.,Business services & consultancy,ITES,1198.24,0,4733.36,11.97,58.733864615340956,72.22,65.24181553906739,71.02438859499382,0.06295739178934204,2021-22
U72200DL2005PTC131762,Pagetraffic Web-Tech Pvt. Ltd.,Computer software,SDS,5.9,0,2.87,12.11,70.3125,83.87,100.0,100.0,0.0,2021-22
U72500GJ2007PTC050967,Rysun Labs Pvt. Ltd.,Computer software,SDS,13.99,0,34.92,12.9,78.46750727449079,85.51,91.80985108820161,99.7422680412371,0.5154639175257731,2021-22
U74999MH2014FTC258668,Veeam Software Pvt. Ltd.,Computer software,SDS,13.3,0,43.76,12.06,75.62099871959028,99.98,100.0,100.0,0.0,2021-22
