cin,company_name,industry_sector,segment,net_worth,persistent_loss,or,pli,emp_cost_pct,rpt_pct,export_income_pct,service_income_pct,gross_intbl_pct,fy,source
U72900PN2004FTC022163,B N Y Mellon Intl. Operations (India) Pvt. Ltd.,ITES,ITES,1474.88,0,1651.7,21.14,80.3988441,95.79,1.433674396,98.5663256,0.36205122,2021-22,prowess
U72900KL1990PTC005620,SFO Technologies Pvt Ltd.,IT - Software,SDS,637.56,0,1650.86,7.06,14.14,0,54.53,11.05,100,2021-22,acetp
U85110TN2003PTC173618,Omega Healthcare Mgmt. Services Pvt. Ltd.,Health services,ITES,965.98,0,1648.63,15.79,79.35536888,98.4,99.22420434,99.22420434,5.480914456,2023-24,prowess
U85110KA2003PTC032846,Omega Healthcare Management Services Pvt Ltd.,BPO/ITeS,ITES,921.87,0,1648.63,15.51,77.72,0,99.22,99.22,0,2023-24,acetp
U72900TN2000PTC044462,B N Y Mellon Technology Pvt. Ltd.,Computer software,SDS,1732.81,0,1647.76,16.04,80.80054083,96.75,99.43013546,99.42952857,0.148686702,2021-22,prowess
L63010MH2004PLC073508,Allcargo Logistics Ltd.,Transport logistics services,ITES,1231.72,0,1646.66,3.23,7.614957841,27.05,12.8174608,99.18805339,0.356479176,2023-24,prowess
U72200TG2012FTC109490,Google Connect Services India Pvt. Ltd.,Online marketplaces,SDS,2215.1,0,1638,11.91,0.006832001,44.58,0,99.93284493,0,2021-22,prowess
U72300TG2015FTC102358,D B S Technology Services India Pvt. Ltd.,ITES,ITES,1055.03,0,1637.6,16.76,76.43720366,100,99.35393258,99.8870298,0.20517831,2023-24,prowess
U72200DL2013PLC254747,Nxtra Data Ltd.,Business services & consultancy,ITES,2532.3,0,1635.4,24.38,2.456647399,76.86,0,97.56634463,0,2022-23,prowess
U72200KA1989PTC010490,A N Z Information Technology Pvt. Ltd.,Computer software,SDS,410.43,0,1634.93,17.39,48.0168019,99.74,99.96146624,99.9596313,0,2022-23,prowess
U74899PN2000PTC231629,Fujitsu Consulting India Pvt. Ltd.,Computer software,SDS,682.05,0,1626.19,20.79,81.22256471,97.81,98.13305948,98.24374766,1.543485079,2022-23,prowess
L92199MH1995PLC084610,Hinduja Global Solutions Ltd.,ITES,ITES,3101.91,0,1625.42,-10.06,41.68151386,38.17,19.91423755,97.36068216,17.60714154,2023-24,prowess
U72200KA2002PTC030427,Harman Connected Services Corpn. India Pvt. Ltd.,Computer software,SDS,599.1,0,1625.1,12.21,87.19188014,77,79.281275,98.11088548,30.0843025,2021-22,prowess
L45200MH2008PLC180479,C M S Info Systems Ltd.,Business services & consultancy,ITES,1496.71,0,1621.58,19.96,6.729154491,11.38,0,90.90516657,10.52553682,2022-23,prowess
U72300TG2015FTC102358,D B S Technology Services India Pvt. Ltd.,ITES,ITES,811.95,0,1620.05,19.27,66.54911431,100,99.16175427,99.59322243,0.18147588,2022-23,prowess
U72900KA1989PTC032468,Blue Yonder India Pvt. Ltd.,Computer software,SDS,458.75,0,1609.58,15.45,74.63491608,97.59,98.848768,100,0.382087253,2023-24,prowess
U29190MH1995PTC087858,Emerson Electric Co. India Pvt. Ltd.,Computer software,SDS,1376.54,0,1608.25,10.04,63.68313743,94.06,0,97.01725478,1.13601741,2023-24,prowess
U72900TG2014FTC092163,Servicenow Software Devp. India Pvt. Ltd.,Computer software,SDS,377.04,0,1606.86,-9.46,87.94442128,99.37,99.46168303,99.46168303,0.003111659,2021-22,prowess
U72200TG2006PTC049156,Xilinx India Technology Services Pvt. Ltd.,Computer software,SDS,509.73,0,1606.47,24.38,76.37489838,98.7,99.80952025,99.81574508,0,2023-24,prowess
U74899DL1995NPL072045,National Informatics Centre Services Inc.,Business services & consultancy,ITES,892.54,0,1604.65,7.64,0.868701911,0,0,87.88271586,16.6833889,2022-23,prowess
U72900KA2004PTC101034,N X P India Pvt. Ltd.,Computer software,SDS,676.05,0,1603.99,17.96,77.87158311,98.84,0,99.60286535,1.625321854,2021-22,prowess
L64202MH2001PLC134147,Firstsource Solutions Ltd.,ITES,ITES,2410.76,0,1601.84,29.93,68.27756824,91.8,99.39507067,99.95692454,5.866378665,2023-24,prowess
U72100MH2005PTC153862,Citiustech Healthcare Technology Pvt. Ltd.,Computer software,SDS,1112.79,0,1600.93,41.79,83.26646296,95.26,78.13395964,100,10.82433336,2023-24,prowess
U31909KA1993PTC015007,TE Connectivity India Pvt Ltd.,IT - Hardware,SDS,653.38,0,1599.9,11.09,17.34,0,51.43,15.05,100,2021-22,acetp
U52609KA2017PTC100573,Adilaxmi E-Commerce Pvt. Ltd.,Online marketplaces,SDS,1.05,0,1599.18,0.14,0.246103363,0.12,0,1.802798934,0.010005128,2021-22,prowess
U72900MH2005PTC153896,N T T Global Data Centers & Cloud Infrastructure India Pvt. Ltd.,Computer software,SDS,1807.94,0,1594.76,27.53,16.06371749,13.88,0,100,1.778324011,2021-22,prowess
U74900DL2009PTC187041,R1 R C M Global Pvt. Ltd.,ITES,ITES,822.93,0,1593.86,14.87,75.42195765,98.14,0,99.69445246,2.017743089,2023-24,prowess
L64202MH2001PLC134147,Firstsource Solutions Ltd.,ITES,ITES,2319.83,0,1592.01,38.97,70.73360219,83.55,85.54091997,100,5.36868487,2021-22,prowess
U72200KA2013PTC068992,Nutanix Technologies India Pvt. Ltd.,Computer software,SDS,802.85,0,1591.24,14.5,85.74872275,100,100,100,0.020738544,2023-24,prowess
U72100PN2006PTC188891,Marvell India Pvt. Ltd.,Computer software,SDS,807.71,0,1591.18,18.26,85.23542309,98.94,99.45449289,99.45449289,0.419185762,2023-24,prowess
U72200KA2007PTC043114,Zscaler Softech India Pvt. Ltd.,ITES,ITES,444.32,0,1585.97,21.86,81.97541299,0,0,99.93568605,0,2023-24,prowess
U72100PN2006PTC188891,Marvell India Pvt. Ltd.,Computer software,SDS,583.76,0,1582.98,17,83.98202486,4.56,99.15412703,99.15412703,0.260268607,2022-23,prowess
U51505KA2002PTC030815,Euronet Services India Pvt. Ltd.,ITES,ITES,682.08,0,1575.28,106.09,18.84296872,11.12,10.42481337,99.81336651,1.143288812,2022-23,prowess
U74900KA2012FTC064201,Allstate Solutions Pvt. Ltd.,ITES,ITES,447.49,0,1572.55,19.69,76.37043126,99.61,99.9936409,99.9936409,0.017805475,2022-23,prowess
U24200PN2009PTC133706,Prodair Air Products India Pvt. Ltd.,Business services & consultancy,ITES,1704.96,0,1571.89,28.33,37.39335603,66.11,48.6051823,7.770263823,0,2023-24,prowess
U74140KA2003PTC032950,I M S Health Analytics Services Pvt. Ltd.,Computer software,SDS,823.46,0,1570.53,29.51,82.58718365,97.58,98.77047876,90.32492216,0.597887337,2022-23,prowess
U72900KA2016FTC095301,Hewlett Packard Enterprise Globalsoft Pvt. Ltd.,ITES,ITES,436.93,0,1568.08,14.76,64.47949065,99.32,92.75802255,99.79784195,0.275496148,2023-24,prowess
U74999TG2000PLC035826,Aragen Life Sciences Ltd.,Business services & consultancy,ITES,1217.28,0,1565.59,30.05,30.69485401,8.97,89.9213715,69.3949246,0.555701046,2022-23,prowess
L74899DL1995PLC068021,Info Edge (India) Ltd.,ITES,ITES,13305.58,0,1563.35,38.95,63.21894248,4.9,6.885214443,99.94307097,1.262673106,2021-22,prowess
U72200MH1994PTC083713,NTT India Pvt Ltd.,IT - Software,SDS,491.59,0,1562.66,-3.33,12.49,13,0,37.24,0,2021-22,acetp
U33130PN1995PTC188911,Johnson Controls (India) Pvt. Ltd.,Diversified non-financial services,ITES,339.52,0,1560.26,16.34,40.59577958,56.91,57.10394421,19.39484445,0.229448938,2021-22,prowess
U02411KA2003PTC031488,Sigma Aldrich Chemicals Pvt. Ltd.,Diversified non-financial services,ITES,754.18,0,1559,13.47,37.47825644,49.1,49.34573445,43.32264272,0.230275818,2023-24,prowess
L72200MH2000PLC125319,Eclerx Services Ltd.,ITES,ITES,1174.53,0,1558.14,45.22,56.37541358,25.76,96.52213537,99.56165685,1.561477146,2021-22,prowess
U72900KA2001PTC029086,Thought Works Technologies (India) Pvt. Ltd.,Computer software,SDS,606.28,0,1556.59,14.37,86.8135663,70.07,21.42953507,99.60169345,0,2021-22,prowess
U74999DL1978GOI008911,Telecommunications Consultants India Ltd.,Diversified non-financial services,ITES,618.56,0,1555.33,1.87,14.62788428,1.36,4.771977651,3.03472575,0.255894248,2022-23,prowess
U72200MH1994PTC083713,NTT India Pvt Ltd.,IT - Software,SDS,503.09,0,1549.93,3.25,14.88,13.71,0,32.23,0,2022-23,acetp
U51505KA2002PTC030815,Euronet Services India Pvt. Ltd.,ITES,ITES,907.81,0,1546.46,97.26,20.87579882,12.94,10.69345473,99.70707293,1.307502296,2023-24,prowess
U24111TN1986PTC123423,Astrazeneca India Pvt. Ltd.,ITES,ITES,380.6,0,1542.55,20.66,69.80053191,99.36,100,100,0,2023-24,prowess
U72900DL1997PTC088532,F I S Global Business Solutions India Pvt. Ltd.,Computer software,SDS,372.63,1,1542.4,18.21,88.36874214,99.74,98.9192168,99.99935166,0.480420124,2022-23,prowess
U93090PN2006PTC133169,Credit Suisse Services (India) Pvt. Ltd.,ITES,ITES,1149.88,0,1535.89,16.93,69.89463427,0,57.66037932,99.69333741,0.014323942,2023-24,prowess
L74999PN2018PLC174192,K P I T Technologies Ltd.,Computer software,SDS,1383.74,0,1535.07,31.44,77.3646942,85.39,89.82847688,98.67953904,18.25714788,2022-23,prowess
L67120MH1987PLC042363,Crisil Ltd.,Business services & consultancy,ITES,1070.38,0,1534.45,18.72,57.49069611,43.48,66.07970283,98.43135977,6.945811203,2022-23,prowess
U72900KA1998PTC137825,C A (India) Technologies Pvt. Ltd.,Computer software,SDS,1092.96,0,1530.95,14.95,90.20767949,94.4,94.34664751,94.34664751,0,2022-23,prowess
U72200KA2003PTC031642,Informatica Business Solutions Pvt. Ltd.,Computer software,SDS,765.81,0,1528.64,16.85,86.53784416,97.37,99.97775801,99.97775801,0.221111576,2023-24,prowess
U72200DL2002PTC114964,Fidelity Information Services India Pvt. Ltd.,Computer software,SDS,196.24,0,1523.98,16.84,89.78587364,99.71,97.87267549,99.86942086,0.064305306,2022-23,prowess
L64202DL2000GOI107905,Railtel Corporation Of India Ltd.,Telecommunication - Service  Provider,SDS,1516.02,0,1521.54,15.8,13.89,19.17,0,100,36.87,2021-22,acetp
U72200MH2000PTC189014,Red Hat India Pvt. Ltd.,Computer software,SDS,194.03,0,1520.48,7.68,56.18878321,51.84,47.68691466,100,0.131537409,2023-24,prowess
L72900KA2021PLC150054,Sagility India Ltd.,ITES,ITES,8714.76,0,1519.8,13.57,56.37358203,99.59,97.65298066,99.18410317,100,2023-24,prowess
U74900KA2014PTC076219,Quest Global Engg. Services Pvt. Ltd.,Computer software,SDS,1377.25,0,1515.3,19.07,67.19680659,48.56,68.4887481,98.8173959,59.49316967,2021-22,prowess
U74140KA2003FTC032243,Applied Materials India Pvt. Ltd.,Computer software,SDS,740.87,0,1512.01,15.62,49.28616763,100,99.49338959,99.49338959,0.851184847,2021-22,prowess
U72200KA2012FTC062617,Amadeus Software Labs India Pvt. Ltd.,Computer software,SDS,688.42,0,1511.25,25.95,69.69472202,97.85,98.54226634,98.54226634,0.831100083,2022-23,prowess
U74899DL2000PTC109036,Globallogic India Pvt. Ltd.,Computer software,SDS,743.91,0,1509.04,16.63,91.23095829,92.79,81.21852303,98.4022955,2.010549753,2021-22,prowess
U72300KA2005FTC048089,Northern Operating Services Pvt. Ltd.,ITES,ITES,970.55,0,1508.51,16.7,79.04101747,97.74,97.5923262,99.86078979,0.064301861,2022-23,prowess
L63011TN2004PLC054655,T V S Supply Chain Solutions Ltd.,Transport logistics services,ITES,1209.06,1,1506.04,-1.39,30.19630183,16.69,2.754906908,99.95418448,5.744203341,2021-22,prowess
U72300KA2013PTC069867,Lowe'S Services India Pvt. Ltd.,ITES,ITES,555.29,0,1503.44,17.53,72.14500141,98.81,98.90384718,98.90384718,0.173601873,2021-22,prowess
U72900MH2017PTC292122,Atos Global It Solutions & Services Pvt. Ltd.,Computer software,SDS,500,0,1497.94,13.76,77.79338837,0,80.57398828,100,0.023365422,2023-24,prowess
U72300MH1996PTC103206,Bloomberg Data Services (India) Pvt. Ltd.,Business services & consultancy,ITES,535.43,0,1496.57,3.99,10.95145118,78.62,0.006013751,99.6405113,0,2023-24,prowess
U31101DL1999PTC330570,Kohler India Corpn. Pvt. Ltd.,Diversified,ITES,469.63,0,1496.46,4.02,16.59298187,14.71,16.11469735,2.890822341,1.550325435,2022-23,prowess
U74999KA2007PTC041706,Airbus Group India Pvt. Ltd.,Business services & consultancy,ITES,597,0,1495.4,18.55,57.97526558,93.49,92.69091882,96.02781864,3.089474388,2022-23,prowess
U74200TG2002PTC044767,Netcracker Technology Solutions (India) Pvt. Ltd.,Computer software,SDS,741.16,0,1493.25,16.38,88.58389837,0,98.95195044,98.95061108,0.570567554,2023-24,prowess
U30007TN2002PTC048391,Sanmina-Sci India Private Limited,IT - Hardware,SDS,475.55,0,1492.9,4.81,4.66,62.78,75.07,2.13,0,2021-22,acetp
U85110TN2003PTC173618,Omega Healthcare Mgmt. Services Pvt. Ltd.,Health services,ITES,766.13,0,1492.54,16.49,77.88895306,96.98,98.01278358,98.01278358,4.36102215,2022-23,prowess
U85110KA2003PTC032846,Omega Healthcare Management Services Pvt Ltd.,BPO/ITeS,ITES,738.8,0,1492.54,16.22,76.2,98.01,98.01,98.01,0,2022-23,acetp
L74300MH2005PLC281753,Tv18 Broadcast Ltd. [Merged],Media-broadcasting,ITES,3101.8,0,1487.92,2.5,31.30416213,36.36,3.23471692,98.64374429,62.10616162,2022-23,prowess
L72900KA2011PLC057931,Happiest Minds Technologies Ltd.,Computer software,SDS,1473.7,0,1487.61,21.55,78.41512641,7.01,81.11265722,99.65380711,2.506033167,2023-24,prowess
U72200MH2000PTC189014,Red Hat India Pvt. Ltd.,Computer software,SDS,338.52,0,1486.48,21.1,57.95309203,53.66,47.11466014,89.29148054,0.134546042,2022-23,prowess
L74300MH2005PLC281753,Tv18 Broadcast Ltd. [Merged],Media-broadcasting,ITES,3043.53,0,1483.12,16.71,31.07220146,29.38,2.592507686,99.98718917,61.76236582,2021-22,prowess
L72900TN2011PLC080183,Intellect Design Arena Ltd.,Computer software,SDS,1545.28,0,1483.09,17.53,56.54089695,37.15,60.16492593,99.12480025,29.62126371,2022-23,prowess
U72900KA1989PTC032468,Blue Yonder India Pvt. Ltd.,Computer software,SDS,778.92,0,1482.9,16.84,74.90958658,96.77,98.19542788,100,0.391125497,2022-23,prowess
U63040DL2007PTC204750,Expedia Online Travel Services India Pvt. Ltd.,Computer software,SDS,793.69,0,1482.32,12.76,80.62877007,99.18,99.98583302,99.98583302,0.146392142,2023-24,prowess
0,Razorpay Software Ltd.,Other miscellaneous services,ITES,425.98,0,1482.26,0.71,25.86220954,26.03,0,99.92781293,0.479672932,2021-22,prowess
U72200KA2013PTC097389,Razorpay Software Pvt Ltd.,IT - Software,SDS,425.98,0,1482.26,0.71,25.14,25.94,22.51,99.93,9.98,2021-22,acetp
U72901MH2016FTC279876,T I A A Global Business Services (India) Pvt. Ltd.,ITES,ITES,636.89,0,1482.01,19.87,80.99005096,98.3,99.42038178,99.42038178,0.070174965,2023-24,prowess
U24110MH1994PTC081672,Unilever Industries Pvt. Ltd.,Business services & consultancy,ITES,938.16,0,1480.58,6.6,49.46828808,100,87.15098137,99.94596712,0,2022-23,prowess
L72900KA2011PTC057931,Happiest Minds Technologies Ltd.,IT - Software,SDS,1472.07,0,1477.63,21.28,77.79,7.57,81.66,99.68,100,2023-24,acetp
U72900KA2004PTC033455,Target Corporation India Pvt. Ltd.,Computer software,SDS,669.46,0,1474,15.04,78.82619215,98.32,98.79918589,98.79918589,0,2021-22,prowess
U72200TG1994PTC018719,S & P Capital Iq (India) Pvt. Ltd.,ITES,ITES,711.98,0,1473.6,17.95,75.43201082,97.61,99.67901737,99.67901737,0.431596091,2021-22,prowess
U74140DL2005PTC134963,Microsoft Global Services Center (India) Pvt. Ltd.,Computer software,SDS,322.94,0,1472.84,15.03,59.61888399,99.19,89.24866245,99.94568317,0,2023-24,prowess
U74999TG2000PLC035826,Aragen Life Sciences Ltd.,Business services & consultancy,ITES,1377.18,0,1472.19,22.51,33.44262568,10.47,93.77186369,77.22644496,1.286518724,2023-24,prowess
U74140KA2003PTC032950,I M S Health Analytics Services Pvt. Ltd.,Computer software,SDS,528.46,0,1462.71,17.48,87.46496181,97.73,92.14950332,99.45922295,0.641959103,2023-24,prowess
U72300TG2015FTC102358,D B S Technology Services India Pvt. Ltd.,ITES,ITES,556.75,0,1458.56,18.72,53.13039232,100,96.04472905,99.50224879,0.20156867,2021-22,prowess
U74200TG2002PTC044767,Netcracker Technology Solutions (India) Pvt. Ltd.,Computer software,SDS,588.46,0,1457.48,17.4,88.23652605,0,98.13650959,98.13170678,0.430880698,2022-23,prowess
U72900DL1997PTC088532,F I S Global Business Solutions India Pvt. Ltd.,Computer software,SDS,318.25,1,1456.26,17.25,88.24675534,100,10.05177647,99.78575254,0.288410037,2023-24,prowess
U72200MH1996PTC104374,Cybage Software Pvt. Ltd.,Computer software,SDS,1402.99,0,1453.34,51.24,86.44646332,2.03,86.6163458,99.39243398,5.462589621,2021-22,prowess
U74900KA2015FTC080245,Exxonmobil Services & Technology Pvt. Ltd.,Business services & consultancy,ITES,647.3,0,1452.3,23.82,59.64702873,98.46,95.63451078,99.13929629,0.481994078,2021-22,prowess
U24200PN2009PTC133706,Prodair Air Products India Pvt. Ltd.,Business services & consultancy,ITES,1507.15,0,1452.18,38.87,36.08866533,65.62,40.8950681,5.977220455,0,2022-23,prowess
U74140DL2010PTC308278,Cargill Business Services India Pvt. Ltd.,ITES,ITES,191.68,0,1451.66,24.17,60.78060714,98.53,100,99.91251395,0.003444333,2023-24,prowess
U74899DL1969GOI005070,Wapcos Ltd.,Diversified,ITES,559.11,0,1451.65,0.22,23.14495195,0,11.865119,97.7928564,0.495298453,2022-23,prowess
U93090MH2006PLC165083,Tata Communications Transformation Services Ltd.,ITES,ITES,211.59,1,1446.41,-2.95,36.8379383,30.98,0,99.76562662,0.597341003,2023-24,prowess
U74999KA1999PTC143212,Wabtec India Indl. Pvt. Ltd.,Diversified non-financial services,ITES,966.72,0,1441.41,9.11,22.72696305,97.44,29.35597783,39.82281239,1.086436198,2021-22,prowess
U64202KA2004PTC033749,Akamai Technologies India Pvt. Ltd.,ITES,ITES,1310.2,0,1440.8,20.32,90.99791232,100,100,100,0.19433648,2023-24,prowess
U72200KA2010PTC055461,Intuit India Product Devp. Centre Pvt. Ltd.,Computer software,SDS,519.1,0,1440.6,9.73,66.32645289,99.39,100,100,0.284603637,2021-22,prowess
U72200KA2013PTC068992,Nutanix Technologies India Pvt. Ltd.,Computer software,SDS,641.11,0,1438.7,19.1,84.30851504,99.94,99.54264266,99.54264266,0.022937374,2022-23,prowess
U74999MH2007PTC176737,S T T Global Data Centres India Pvt. Ltd.,Business services & consultancy,ITES,1463.05,0,1438.67,26.8,11.18201289,13.3,0,99.72196543,0.856346487,2021-22,prowess
U72900MH2001PTC395416,C R M Services India Pvt. Ltd.,ITES,ITES,1092.19,0,1436.74,31.93,63.99423335,68.89,82.77419714,99.43622367,1.326614419,2021-22,prowess
U72200DL2002PTC114964,Fidelity Information Services India Pvt. Ltd.,Computer software,SDS,88.26,0,1436.06,18.3,91.10366019,99.37,97.46737601,99.94847012,0.048744481,2023-24,prowess
U74899HR2001PTC111537,Convergys India Services Pvt. Ltd.,ITES,ITES,996.14,0,1432.38,13.49,79.61840468,89.45,82.42994178,99.16013907,2.067887013,2023-24,prowess
U64200KA1995PLC148924,Conneqt Business Solutions Ltd. [Merged],ITES,ITES,638.08,0,1427.5,9.49,80.62786666,5.03,0,99.89982487,1.156567426,2022-23,prowess
U74999PN2019PTC206053,F P L Technologies Pvt. Ltd.,ITES,ITES,491.19,1,1425.58,-23.19,7.740054851,0.24,7.07571655,100,0.401240197,2023-24,prowess
U74999DL1999PLC135531,Times Internet Ltd.,Telecommunication services,ITES,2424.94,1,1421.3,2.77,45.15014136,100,32.38865827,92.22331668,1.649897981,2023-24,prowess
U29190MH1995PTC087858,Emerson Electric Co. India Pvt. Ltd.,Computer software,SDS,1178.54,0,1420.43,17.03,63.97462305,92.57,0,94.94026457,1.127827489,2022-23,prowess
U99999TG1994PTC018352,Asian Institute Of Gastroenterology Pvt. Ltd.,Health services,ITES,1793.2,0,1415.64,42.52,24.42916398,1.44,0.327060552,99.74287248,1.251730666,2023-24,prowess
L72900KA2021PLC150054,Sagility India Ltd.,ITES,ITES,1941.7,0,1412.64,13.3,51.95306234,99.62,82.04354967,97.01905652,100,2022-23,prowess
U51505KA2002PTC030815,Euronet Services India Pvt. Ltd.,ITES,ITES,476.49,0,1411.33,21.77,9.898188093,7.34,4.828069977,99.79168586,1.03377665,2021-22,prowess
U72200KA2014FTC130004,Cerner Healthcare Solutions India Pvt. Ltd.,Computer software,SDS,1234.73,0,1408.1,16.71,77.19021964,98.64,59.86080534,99.8650664,7.037852425,2023-24,prowess
U74999DL2009PLC192275,C S C E-Governance Services India Ltd.,Computer software,SDS,825.36,0,1408.05,13.73,3.25522411,2.53,0,98.49721246,0.135648592,2022-23,prowess
U74899DL1995NPL072045,National Informatics Centre Services Inc.,Business services & consultancy,ITES,741.86,0,1402.96,-0.19,0.686490716,0.04,0,87.52423448,17.51653647,2021-22,prowess
L32202KA1950GOI000640,I T I Ltd.,Diversified non-financial services,ITES,2339.72,0,1402.25,-12.24,14.32559129,0.08,0,83.7225887,0,2022-23,prowess
U72900KA2016FTC095301,Hewlett Packard Enterprise Globalsoft Pvt. Ltd.,ITES,ITES,285.66,0,1398.92,18.67,65.97217509,98.42,91.68930318,98.65396163,0.31452835,2022-23,prowess
L45200MH2008PLC180479,C M S Info Systems Ltd.,Business services & consultancy,ITES,1211.92,0,1396.67,23.74,6.466559762,10.47,0,75.07285185,12.02359899,2021-22,prowess
U74899HR2001PTC111537,Convergys India Services Pvt. Ltd.,ITES,ITES,875.91,0,1395.16,17.94,79.92273423,86.22,79.21170332,96.4943089,2.139539551,2022-23,prowess
U74990KA2011PTC057129,Novo Nordisk Service Centre (India) Pvt. Ltd.,ITES,ITES,679.6,0,1391.15,19.42,78.55665147,99.36,97.75940768,99.60176832,0,2023-24,prowess
U74140DL1983GOI015459,H S C C (India) Ltd.,Business services & consultancy,ITES,193.25,0,1391.14,3.67,3.077072124,4.89,0,95.05154046,0.053193784,2023-24,prowess
U74140DL1983GOI015459,H S C C (India) Ltd.,Business services & consultancy,ITES,143.61,0,1387.91,2.46,2.93737681,0.46,0,98.03661621,0.030261328,2021-22,prowess
U74899DL1969GOI005070,Wapcos Ltd.,Diversified,ITES,619.13,0,1387.59,5.44,23.76505452,3.64,10.27104548,50.13728839,0.492940998,2021-22,prowess
U72900DL2017PTC325102,Head Digital Works Pvt. Ltd.,Other miscellaneous services,ITES,875.6,0,1386.77,7.55,10.67852739,0.96,0,99.40725571,40.93973766,2023-24,prowess
U74220TN2011PTC078925,Access Healthcare Services Pvt. Ltd.,ITES,ITES,404.06,0,1384.31,24.78,83.98939958,95.98,0,100,1.77850337,2023-24,prowess
U72200DL2013PLC254747,Nxtra Data Ltd.,Business services & consultancy,ITES,523,0,1382.2,32.56,2.474345449,79.98,0,95.17435972,0,2021-22,prowess
L64202MH2001PLC134147,Firstsource Solutions Ltd.,ITES,ITES,2304.36,0,1375.7,27.48,67.32488857,85.57,92.11165225,100,6.772552155,2022-23,prowess
U72200HR2011PTC114723,Junglee Games India Pvt. Ltd.,Computer software,SDS,227.99,1,1372.41,-1.43,16.07877782,5.51,0,99.9693969,0.008743743,2022-23,prowess
U67190DL2007PTC274181,F I L India Business & Research Services Pvt. Ltd.,Computer software,SDS,400.95,0,1370.7,22.21,67.32583228,99.29,99.74465602,99.75851755,0.221054935,2021-22,prowess
U74899DL1995PTC069887,Velocis Systems Pvt Ltd.,IT - Software,SDS,166.22,0,1367.98,4.66,20.45,2.16,0.53,40.05,0.15,2023-24,acetp
U74210MH1999PLC123010,Tata Consulting Engineers Ltd.,Business services & consultancy,ITES,798.65,0,1367.16,26.29,58.52831688,18.29,34.26080342,97.69083355,2.748032418,2023-24,prowess
U74140TG2004PTC043433,Deloitte Tax Services India Pvt. Ltd.,ITES,ITES,983.61,0,1364.97,17.47,82.83646316,97.84,97.86881763,99.24247419,0,2021-22,prowess
U02411KA2003PTC031488,Sigma Aldrich Chemicals Pvt. Ltd.,Diversified non-financial services,ITES,820.09,0,1364.54,12.43,36.29015646,49.23,49.24516687,42.13654418,0.345904114,2022-23,prowess
U72200KA2014FTC130004,Cerner Healthcare Solutions India Pvt. Ltd.,Computer software,SDS,1039.73,0,1363.5,15.62,78.36004409,97.7,99.25192519,99.66263293,7.268060139,2022-23,prowess
U92130MH2007PLC290016,Hathway Digital Ltd.,Telecommunication - Service  Provider,SDS,-199.73,0,1359.25,-2.87,2.95,16.72,0,99.33,100,2023-24,acetp
U74220TN2011PTC078925,Access Healthcare Services Pvt. Ltd.,ITES,ITES,345.95,0,1357.43,34.98,82.53005459,96.06,0,99.94916865,1.334138777,2022-23,prowess
U32109MH1999PTC207960,Visa-Consolidated Support Services (India) Pvt. Ltd.,Diversified non-financial services,ITES,862.25,0,1355.16,19.66,79.3912744,100,100,99.32111337,0.323946988,2021-22,prowess
U72200MH2006PLC205023,Paymate India Ltd.,Fintech,SDS,-193.59,1,1350.68,-2.89,2.84,0.3,0.39,99.92,0.15,2022-23,acetp
U93090MH2006PLC165083,Tata Communications Transformation Services Ltd.,ITES,ITES,270.39,1,1350.28,-0.59,39.03392526,34.33,0,99.09500252,0.998311461,2022-23,prowess
U72200KA1989PTC010490,A N Z Information Technology Pvt. Ltd.,Computer software,SDS,376.05,0,1346,17.24,47.56732746,99.94,100,100,0,2021-22,prowess
U72200KA2000PTC032301,Netapp India Pvt. Ltd.,Computer software,SDS,1375.86,0,1344.91,8.33,77.56969448,99.3,99.82378003,100,0.235703504,2021-22,prowess
U72200KA2003PTC031642,Informatica Business Solutions Pvt. Ltd.,Computer software,SDS,588.9,0,1341.31,16.63,83.76143438,98.41,99.98732582,99.98732582,0.251992455,2022-23,prowess
U74999DL1999PLC135531,Times Internet Ltd.,Telecommunication services,ITES,2748.06,1,1339.32,-12.33,43.91781324,46.53,25.84968491,95.99199594,1.185676313,2022-23,prowess
U74999MH2017FTC294709,Sinch Cloud Communication Services India Pvt. Ltd.,Computer software,SDS,116.76,1,1339.21,2.94,7.345232056,13.42,0,99.98879937,35.09979764,2023-24,prowess
U72200TG2007PLC056007,Ctrl S Datacenters Ltd.,Computer software,SDS,1447.99,0,1339,46.95,16.78007024,13.14,0,100,3.032113518,2023-24,prowess
U72300DL2006FTC151472,NEC Corporation India Pvt Ltd.,Telecommunication - Service  Provider,SDS,875.33,0,1338.15,14.35,31.68,42.8,52.36,57.09,0,2021-22,acetp
L72900KA2011PLC057931,Happiest Minds Technologies Ltd.,Computer software,SDS,825.98,0,1337.23,26.48,75.64339018,4.4,83.95713527,100,2.749713961,2022-23,prowess
L72900KA2011PTC057931,Happiest Minds Technologies Ltd.,IT - Software,SDS,823.3,0,1332.55,26.2,74.52,4.63,82.71,100,100,2022-23,acetp
U72200PN2015FTC154978,Veritas Software Technologies India Pvt. Ltd.,Computer software,SDS,461.9,0,1330.42,15.69,78.01024357,98.24,98.20958795,100,0.045850183,2023-24,prowess
U29299PN2008PTC131255,Schlumberger India Technology Centre Pvt. Ltd.,Computer software,SDS,201.02,0,1329.87,9.85,55.05010037,99.14,98.47428696,99.10291983,0.50080083,2021-22,prowess
